Ticket Created Date,Ticket Last Updated Date,Ticket,Ticket Company Name,Event,Price,Tags,Order Created Date,Order Completed Date,Event Month,Ticket Gender Guess,Ticket Email Digest
2016-01-11 02:24:10 UTC,2016-01-11 02:24:24 UTC,Regular Bird,,WaffleJS (February),12.00,,2016-01-11 02:23:29 UTC,2016-01-11 02:24:10 UTC,Feb,M,225
2016-01-11 02:31:38 UTC,2016-01-11 02:31:58 UTC,Student Sponsor,,WaffleJS (February),24.00,,2016-01-11 02:31:08 UTC,2016-01-11 02:31:38 UTC,Feb,M,226
2016-01-11 21:57:18 UTC,2016-01-11 21:58:21 UTC,Regular Bird,,WaffleJS (February),12.00,,2016-01-11 21:56:00 UTC,2016-01-11 21:57:18 UTC,Feb,M,76
2016-01-11 23:46:21 UTC,2016-01-11 23:46:21 UTC,Free,,WaffleJS (February),0.00,performer,2016-01-11 23:46:21 UTC,2016-01-11 23:46:21 UTC,Feb,M,227
2016-01-11 23:59:41 UTC,2016-01-12 00:00:01 UTC,Regular Bird,,WaffleJS (February),10.80,,2016-01-11 23:58:41 UTC,2016-01-11 23:59:41 UTC,Feb,M,144
2016-01-12 02:19:59 UTC,2016-01-12 02:20:26 UTC,Regular Bird,,WaffleJS (February),12.00,,2016-01-12 02:19:13 UTC,2016-01-12 02:20:00 UTC,Feb,M,2
2016-01-12 02:19:59 UTC,2016-01-12 02:21:05 UTC,Regular Bird,,WaffleJS (February),12.00,,2016-01-12 02:19:13 UTC,2016-01-12 02:20:00 UTC,Feb,,228
2016-01-12 04:05:40 UTC,2016-01-12 04:06:06 UTC,Regular Bird,,WaffleJS (February),12.00,,2016-01-12 04:03:56 UTC,2016-01-12 04:05:40 UTC,Feb,M,229
2016-01-12 19:35:31 UTC,2016-01-12 19:36:01 UTC,Regular Bird,,WaffleJS (February),12.00,,2016-01-12 19:33:50 UTC,2016-01-12 19:35:31 UTC,Feb,F,127
2016-01-12 22:46:00 UTC,2016-01-12 22:46:47 UTC,Regular Bird,,WaffleJS (February),12.00,,2016-01-12 22:44:15 UTC,2016-01-12 22:46:00 UTC,Feb,F,230
2016-01-13 01:53:36 UTC,2016-01-13 01:53:36 UTC,Free,,WaffleJS (February),0.00,submitter,2016-01-13 01:53:36 UTC,2016-01-13 01:53:36 UTC,Feb,M,231
2016-01-13 01:54:22 UTC,2016-01-13 01:54:23 UTC,Free,,WaffleJS (February),0.00,submitter,2016-01-13 01:54:22 UTC,2016-01-13 01:54:22 UTC,Feb,,232
2016-01-13 01:54:56 UTC,2016-01-13 01:54:56 UTC,Free,,WaffleJS (February),0.00,speaker,2016-01-13 01:54:56 UTC,2016-01-13 01:54:56 UTC,Feb,M,90
2016-01-13 01:55:17 UTC,2016-01-13 01:55:18 UTC,Free,,WaffleJS (February),0.00,submitter,2016-01-13 01:55:17 UTC,2016-01-13 01:55:17 UTC,Feb,M,233
2016-01-13 01:55:37 UTC,2016-01-13 01:55:37 UTC,Free,,WaffleJS (February),0.00,submitter,2016-01-13 01:55:36 UTC,2016-01-13 01:55:37 UTC,Feb,M,234
2016-01-13 01:55:54 UTC,2016-01-13 01:55:54 UTC,Free,,WaffleJS (February),0.00,submitter,2016-01-13 01:55:54 UTC,2016-01-13 01:55:54 UTC,Feb,F,235
2016-01-13 01:56:36 UTC,2016-01-13 01:56:36 UTC,Free,,WaffleJS (February),0.00,sponsor|submitter,2016-01-13 01:56:36 UTC,2016-01-13 01:56:36 UTC,Feb,M,31
2016-01-13 04:22:27 UTC,2016-01-13 04:22:40 UTC,Regular Bird,,WaffleJS (February),12.00,,2016-01-13 04:20:45 UTC,2016-01-13 04:22:27 UTC,Feb,,236
2016-01-13 06:42:18 UTC,2016-01-13 06:42:39 UTC,Regular Bird,,WaffleJS (February),12.00,,2016-01-13 06:40:39 UTC,2016-01-13 06:42:18 UTC,Feb,M,237
2016-01-13 06:42:18 UTC,2016-01-13 06:43:40 UTC,Student Sponsor,,WaffleJS (February),24.00,,2016-01-13 06:40:39 UTC,2016-01-13 06:42:18 UTC,Feb,F,190
2016-01-13 18:46:38 UTC,2016-01-13 18:46:52 UTC,Regular Bird,,WaffleJS (February),12.00,,2016-01-13 18:46:12 UTC,2016-01-13 18:46:38 UTC,Feb,M,238
2016-01-13 18:46:38 UTC,2016-01-13 18:47:08 UTC,Regular Bird,Clef,WaffleJS (February),12.00,,2016-01-13 18:46:12 UTC,2016-01-13 18:46:38 UTC,Feb,F,239
2016-01-13 18:46:38 UTC,2016-01-13 18:47:22 UTC,Regular Bird,Clef,WaffleJS (February),12.00,,2016-01-13 18:46:12 UTC,2016-01-13 18:46:38 UTC,Feb,M,240
2016-01-13 19:28:46 UTC,2016-01-13 19:32:00 UTC,Regular Bird,,WaffleJS (February),12.00,,2016-01-13 19:27:29 UTC,2016-01-13 19:28:46 UTC,Feb,F,241
2016-01-13 22:54:52 UTC,2016-01-13 22:55:29 UTC,Regular Bird,,WaffleJS (February),12.00,,2016-01-13 22:54:13 UTC,2016-01-13 22:54:52 UTC,Feb,F,242
2016-01-13 23:57:43 UTC,2016-01-15 19:02:59 UTC,Student,,WaffleJS (February),0.00,,2016-01-13 23:57:15 UTC,2016-01-13 23:57:43 UTC,Feb,,28
2016-01-14 17:40:05 UTC,2016-01-14 17:41:05 UTC,Student Sponsor,,WaffleJS (February),24.00,,2016-01-14 17:37:56 UTC,2016-01-14 17:40:05 UTC,Feb,M,243
2016-01-14 23:07:47 UTC,2016-01-14 23:08:03 UTC,Student Sponsor,Zendesk,WaffleJS (February),24.00,,2016-01-14 23:06:58 UTC,2016-01-14 23:07:47 UTC,Feb,,244
2016-01-14 23:35:55 UTC,2016-01-14 23:36:11 UTC,Regular Bird,,WaffleJS (February),12.00,,2016-01-14 23:32:39 UTC,2016-01-14 23:35:55 UTC,Feb,M,245
2016-01-15 00:34:17 UTC,2016-01-15 00:34:27 UTC,Regular Bird,,WaffleJS (February),12.00,,2016-01-15 00:33:55 UTC,2016-01-15 00:34:17 UTC,Feb,M,152
2016-01-15 00:34:17 UTC,2016-01-15 00:34:38 UTC,Student Sponsor,,WaffleJS (February),24.00,,2016-01-15 00:33:55 UTC,2016-01-15 00:34:17 UTC,Feb,F,45
2016-01-15 05:29:18 UTC,2016-01-15 05:29:41 UTC,Regular Bird,,WaffleJS (February),12.00,,2016-01-15 05:28:32 UTC,2016-01-15 05:29:18 UTC,Feb,M,246
2016-01-15 20:06:09 UTC,2016-01-15 20:06:32 UTC,Regular Bird,,WaffleJS (February),12.00,,2016-01-15 20:05:44 UTC,2016-01-15 20:06:09 UTC,Feb,M,247
2016-01-15 23:44:06 UTC,2016-01-16 00:03:18 UTC,Student Sponsor,,WaffleJS (February),24.00,,2016-01-15 23:43:34 UTC,2016-01-15 23:44:06 UTC,Feb,,248
2016-01-16 02:12:11 UTC,2016-01-16 02:33:49 UTC,Regular Bird,,WaffleJS (February),12.00,,2016-01-16 02:11:07 UTC,2016-01-16 02:12:11 UTC,Feb,F,249
2016-01-16 21:00:18 UTC,2016-01-16 22:40:05 UTC,Regular Bird,,WaffleJS (February),12.00,,2016-01-16 20:59:18 UTC,2016-01-16 21:00:18 UTC,Feb,M,191
2016-01-16 21:06:30 UTC,2016-01-16 21:06:44 UTC,Regular Bird,,WaffleJS (February),12.00,,2016-01-16 21:04:08 UTC,2016-01-16 21:06:30 UTC,Feb,M,131
2016-01-18 07:45:38 UTC,2016-01-18 07:45:55 UTC,Student,,WaffleJS (February),0.00,,2016-01-18 07:45:25 UTC,2016-01-18 07:45:38 UTC,Feb,F,250
2016-01-18 16:49:30 UTC,2016-01-18 16:49:45 UTC,Regular Bird,,WaffleJS (February),12.00,,2016-01-18 16:48:52 UTC,2016-01-18 16:49:30 UTC,Feb,M,251
2016-01-19 19:27:01 UTC,2016-01-19 19:27:35 UTC,Regular Bird,,WaffleJS (February),12.00,,2016-01-19 19:26:17 UTC,2016-01-19 19:27:01 UTC,Feb,M,252
2016-01-19 19:46:14 UTC,2016-01-19 19:46:14 UTC,Free,,WaffleJS (February),0.00,submitter,2016-01-19 19:46:13 UTC,2016-01-19 19:46:14 UTC,Feb,M,253
2016-01-19 21:26:03 UTC,2016-01-19 21:26:29 UTC,Student,Nylas,WaffleJS (February),0.00,,2016-01-19 21:25:53 UTC,2016-01-19 21:26:03 UTC,Feb,F,254
2016-01-20 00:17:59 UTC,2016-01-20 00:18:23 UTC,Student Sponsor,Illumio,WaffleJS (February),24.00,,2016-01-20 00:17:01 UTC,2016-01-20 00:17:59 UTC,Feb,F,101
2016-01-20 01:36:58 UTC,2016-01-20 01:37:24 UTC,Regular Bird,,WaffleJS (February),12.00,,2016-01-20 01:36:23 UTC,2016-01-20 01:36:58 UTC,Feb,M,255
2016-01-20 19:54:16 UTC,2016-01-20 19:54:35 UTC,Regular Bird,,WaffleJS (February),12.00,,2016-01-20 19:53:42 UTC,2016-01-20 19:54:16 UTC,Feb,M,256
2016-01-20 21:29:27 UTC,2016-01-20 21:29:42 UTC,Regular Bird,,WaffleJS (February),12.00,,2016-01-20 21:28:40 UTC,2016-01-20 21:29:27 UTC,Feb,F,257
2016-01-20 22:32:49 UTC,2016-01-20 22:32:50 UTC,Free,Earnest,WaffleJS (February),0.00,sponsor,2016-01-20 22:32:49 UTC,2016-01-20 22:32:50 UTC,Feb,F,258
2016-01-21 00:19:13 UTC,2016-01-21 00:19:27 UTC,Regular Bird,,WaffleJS (February),12.00,,2016-01-21 00:18:40 UTC,2016-01-21 00:19:13 UTC,Feb,M,40
2016-01-21 00:19:13 UTC,2016-01-21 00:19:49 UTC,Regular Bird,,WaffleJS (February),12.00,,2016-01-21 00:18:40 UTC,2016-01-21 00:19:13 UTC,Feb,M,39
2016-01-21 07:01:48 UTC,2016-01-21 07:02:27 UTC,Student Sponsor,,WaffleJS (February),24.00,,2016-01-21 06:59:46 UTC,2016-01-21 07:01:48 UTC,Feb,M,259
2016-01-21 18:07:46 UTC,2016-01-21 18:08:02 UTC,Regular Bird,,WaffleJS (February),12.00,,2016-01-21 18:07:01 UTC,2016-01-21 18:07:46 UTC,Feb,M,146
2016-01-21 21:45:17 UTC,2016-01-21 21:45:39 UTC,Regular Bird,,WaffleJS (February),12.00,,2016-01-21 21:44:37 UTC,2016-01-21 21:45:17 UTC,Feb,M,260
2016-01-21 22:54:38 UTC,2016-01-21 22:55:17 UTC,Student,,WaffleJS (February),0.00,,2016-01-21 22:54:29 UTC,2016-01-21 22:54:38 UTC,Feb,F,158
2016-01-21 22:54:38 UTC,2016-01-21 22:56:32 UTC,Student,,WaffleJS (February),0.00,,2016-01-21 22:54:29 UTC,2016-01-21 22:54:38 UTC,Feb,,158
2016-01-21 22:54:38 UTC,2016-01-21 22:57:10 UTC,Student,,WaffleJS (February),0.00,,2016-01-21 22:54:29 UTC,2016-01-21 22:54:38 UTC,Feb,,158
2016-01-21 22:55:22 UTC,2016-01-21 22:55:37 UTC,Regular Bird,,WaffleJS (February),12.00,,2016-01-21 22:54:52 UTC,2016-01-21 22:55:22 UTC,Feb,M,261
2016-01-22 05:47:54 UTC,2016-01-22 05:48:30 UTC,Student,,WaffleJS (February),0.00,,2016-01-22 05:47:41 UTC,2016-01-22 05:47:55 UTC,Feb,,262
2016-01-23 23:48:32 UTC,2016-01-23 23:49:24 UTC,Student,,WaffleJS (February),0.00,,2016-01-23 23:48:22 UTC,2016-01-23 23:48:32 UTC,Feb,M,263
2016-01-24 07:01:28 UTC,2016-01-24 07:01:49 UTC,Regular Bird,,WaffleJS (February),12.00,,2016-01-24 07:01:09 UTC,2016-01-24 07:01:28 UTC,Feb,,264
2016-01-25 05:54:30 UTC,2016-01-25 05:55:51 UTC,Regular Bird,"npm, Inc.",WaffleJS (February),12.00,,2016-01-25 05:53:27 UTC,2016-01-25 05:54:30 UTC,Feb,M,265
2016-01-25 19:07:01 UTC,2016-01-25 19:07:16 UTC,Regular Bird,,WaffleJS (February),12.00,,2016-01-25 19:06:05 UTC,2016-01-25 19:07:01 UTC,Feb,M,266
2016-01-26 00:39:30 UTC,2016-01-26 00:39:49 UTC,Regular Bird,,WaffleJS (February),12.00,,2016-01-26 00:38:55 UTC,2016-01-26 00:39:30 UTC,Feb,F,267
2016-01-26 19:43:40 UTC,2016-01-26 19:43:58 UTC,Regular Bird,,WaffleJS (February),12.00,,2016-01-26 19:42:30 UTC,2016-01-26 19:43:41 UTC,Feb,M,268
2016-01-26 21:36:23 UTC,2016-01-26 21:37:30 UTC,Regular Bird,,WaffleJS (February),12.00,,2016-01-26 21:35:42 UTC,2016-01-26 21:36:23 UTC,Feb,,269
2016-01-26 21:56:11 UTC,2016-01-26 23:17:49 UTC,Student,,WaffleJS (February),0.00,,2016-01-26 21:55:13 UTC,2016-01-26 21:56:11 UTC,Feb,F,270
2016-01-27 01:13:20 UTC,2016-01-27 01:13:36 UTC,Regular Bird,,WaffleJS (February),12.00,,2016-01-27 01:12:22 UTC,2016-01-27 01:13:20 UTC,Feb,F,271
2016-01-27 01:13:20 UTC,2016-01-27 01:13:56 UTC,Regular Bird,,WaffleJS (February),12.00,,2016-01-27 01:12:22 UTC,2016-01-27 01:13:20 UTC,Feb,F,123
2016-01-27 01:14:02 UTC,2016-01-27 01:14:18 UTC,Regular Bird,Lever.co,WaffleJS (February),12.00,,2016-01-27 01:13:07 UTC,2016-01-27 01:14:02 UTC,Feb,M,272
2016-01-27 04:44:29 UTC,2016-01-27 04:45:59 UTC,Student,,WaffleJS (February),0.00,,2016-01-27 04:43:39 UTC,2016-01-27 04:44:29 UTC,Feb,F,273
2016-01-27 22:21:17 UTC,2016-01-27 22:22:37 UTC,Regular Bird,,WaffleJS (February),12.00,,2016-01-27 22:20:24 UTC,2016-01-27 22:21:17 UTC,Feb,M,274
2016-01-27 22:25:19 UTC,2016-01-27 22:25:33 UTC,Regular Bird,,WaffleJS (February),12.00,,2016-01-27 22:24:20 UTC,2016-01-27 22:25:19 UTC,Feb,M,275
2016-01-27 22:25:36 UTC,2016-01-27 22:26:00 UTC,Regular Bird,,WaffleJS (February),10.80,,2016-01-27 22:25:00 UTC,2016-01-27 22:25:36 UTC,Feb,M,276
2016-01-27 22:33:59 UTC,2016-01-27 22:34:32 UTC,Regular Bird,,WaffleJS (February),12.00,,2016-01-27 22:32:52 UTC,2016-01-27 22:33:59 UTC,Feb,F,277
2016-01-27 22:37:25 UTC,2016-01-27 22:37:39 UTC,Regular Bird,,WaffleJS (February),12.00,,2016-01-27 22:33:27 UTC,2016-01-27 22:37:25 UTC,Feb,,278
2016-01-28 22:43:40 UTC,2016-01-28 22:44:19 UTC,Regular Bird,,WaffleJS (February),12.00,,2016-01-28 22:42:31 UTC,2016-01-28 22:43:40 UTC,Feb,F,279
2016-01-28 22:43:45 UTC,2016-01-28 22:44:24 UTC,Regular Bird,,WaffleJS (February),12.00,,2016-01-28 22:42:52 UTC,2016-01-28 22:43:45 UTC,Feb,,280
2016-01-29 00:56:34 UTC,2016-01-29 00:57:12 UTC,Regular Bird,,WaffleJS (February),12.00,,2016-01-29 00:46:05 UTC,2016-01-29 00:56:34 UTC,Feb,,281
2016-01-29 02:47:48 UTC,2016-01-29 02:48:38 UTC,Regular Bird,,WaffleJS (February),12.00,,2016-01-29 02:45:52 UTC,2016-01-29 02:47:48 UTC,Feb,M,282
2016-01-29 18:44:29 UTC,2016-01-29 18:45:00 UTC,Regular Bird,Earnest,WaffleJS (February),12.00,,2016-01-29 18:43:42 UTC,2016-01-29 18:44:29 UTC,Feb,F,108
2016-01-29 19:01:02 UTC,2016-01-29 19:01:02 UTC,Regular Bird,,WaffleJS (February),12.00,,2016-01-29 19:00:04 UTC,2016-01-29 19:01:02 UTC,Feb,,28
2016-01-29 19:01:02 UTC,2016-01-29 19:01:46 UTC,Regular Bird,Microsoft,WaffleJS (February),12.00,,2016-01-29 19:00:04 UTC,2016-01-29 19:01:02 UTC,Feb,F,283
2016-01-29 19:55:38 UTC,2016-01-29 19:55:55 UTC,Regular Bird,,WaffleJS (February),12.00,,2016-01-29 19:45:28 UTC,2016-01-29 19:55:38 UTC,Feb,F,284
2016-01-30 18:31:05 UTC,2016-01-30 18:31:31 UTC,Regular Bird,,WaffleJS (February),12.00,,2016-01-30 18:26:20 UTC,2016-01-30 18:31:05 UTC,Feb,M,285
2016-01-31 00:30:13 UTC,2016-01-31 00:30:31 UTC,Regular Bird,,WaffleJS (February),12.00,,2016-01-31 00:29:03 UTC,2016-01-31 00:30:13 UTC,Feb,M,286
2016-01-31 01:30:00 UTC,2016-01-31 01:30:22 UTC,Regular Bird,,WaffleJS (February),12.00,,2016-01-31 01:28:54 UTC,2016-01-31 01:30:00 UTC,Feb,F,287
2016-01-31 01:30:00 UTC,2016-01-31 01:30:38 UTC,Regular Bird,,WaffleJS (February),12.00,,2016-01-31 01:28:54 UTC,2016-01-31 01:30:00 UTC,Feb,M,288
2016-01-31 02:23:55 UTC,2016-01-31 02:24:25 UTC,Regular Bird,,WaffleJS (February),12.00,,2016-01-31 02:23:23 UTC,2016-01-31 02:23:55 UTC,Feb,F,115
2016-01-31 02:49:55 UTC,2016-01-31 02:51:07 UTC,Regular Bird,Galvanize,WaffleJS (February),12.00,,2016-01-31 02:48:21 UTC,2016-01-31 02:49:55 UTC,Feb,M,289
2016-01-31 07:18:36 UTC,2016-01-31 07:18:55 UTC,Regular Bird,Counsyl,WaffleJS (February),10.80,,2016-01-31 07:17:31 UTC,2016-01-31 07:18:36 UTC,Feb,F,37
2016-01-31 19:13:31 UTC,2016-01-31 19:16:34 UTC,Regular Bird,,WaffleJS (February),12.00,,2016-01-31 19:12:35 UTC,2016-01-31 19:13:31 UTC,Feb,F,290
2016-01-31 20:01:02 UTC,2016-01-31 20:01:12 UTC,Regular Bird,Code For America,WaffleJS (February),12.00,,2016-01-31 20:00:26 UTC,2016-01-31 20:01:02 UTC,Feb,M,89
2016-01-31 21:36:26 UTC,2016-01-31 21:36:52 UTC,Regular Bird,,WaffleJS (February),12.00,,2016-01-31 21:35:21 UTC,2016-01-31 21:36:26 UTC,Feb,M,291
2016-01-31 23:08:12 UTC,2016-01-31 23:08:49 UTC,Regular Bird,,WaffleJS (February),12.00,,2016-01-31 23:07:32 UTC,2016-01-31 23:08:12 UTC,Feb,M,11
2016-01-31 23:08:12 UTC,2016-01-31 23:09:37 UTC,Regular Bird,,WaffleJS (February),12.00,,2016-01-31 23:07:32 UTC,2016-01-31 23:08:12 UTC,Feb,F,12
2016-01-31 23:38:33 UTC,2016-01-31 23:38:53 UTC,Regular Bird,,WaffleJS (February),12.00,,2016-01-31 23:35:33 UTC,2016-01-31 23:38:34 UTC,Feb,F,136
2016-01-31 23:38:33 UTC,2016-01-31 23:39:16 UTC,Regular Bird,,WaffleJS (February),12.00,,2016-01-31 23:35:33 UTC,2016-01-31 23:38:34 UTC,Feb,M,292
2016-01-31 23:46:09 UTC,2016-01-31 23:46:38 UTC,Regular Bird,,WaffleJS (February),12.00,,2016-01-31 23:44:49 UTC,2016-01-31 23:46:09 UTC,Feb,F,293
2016-02-01 00:30:43 UTC,2016-02-01 00:31:00 UTC,Regular Bird,,WaffleJS (February),12.00,,2016-02-01 00:28:42 UTC,2016-02-01 00:30:43 UTC,Feb,F,294
2016-02-01 03:22:03 UTC,2016-02-01 03:22:26 UTC,Regular Bird,,WaffleJS (February),12.00,,2016-02-01 03:21:29 UTC,2016-02-01 03:22:03 UTC,Feb,F,295
2016-02-01 04:02:36 UTC,2016-02-01 04:02:52 UTC,Regular Bird,,WaffleJS (February),12.00,,2016-02-01 04:02:05 UTC,2016-02-01 04:02:36 UTC,Feb,M,296
2016-02-01 04:02:36 UTC,2016-02-01 04:03:18 UTC,Regular Bird,,WaffleJS (February),12.00,,2016-02-01 04:02:05 UTC,2016-02-01 04:02:36 UTC,Feb,F,590
